artist_id,artist_name,genre,artist_hotness
2925,Wade Ray,western swing,0.0
2926,Daryl Coley,ccm,0.3258312404870052
2927,Benga,dubstep,0.4647360606954702
2928,Obie Bermudez,salsa,0.34752282682496044
2929,Baby Rasta & Gringo,reggaeton,0.3553202621732783
2930,Emery,screamo,0.5633668961490896
2931,Major Lazer / Vybz Kartel / Afrojack,dancehall,0.5222519103920201
2932,The Temper Trap,alternative rock,0.6549144744362568
2933,Dédé Saint-Prix,zouk,0.0
2934,Casey Bill Weldon,chicago blues,0.0
2935,Carmen Y Laura,tejano,0.0
2936,Kaizers Orchestra,indie rock,0.4633914520118502
2937,Miguel Migs,progressive house,0.39696318362853933
2938,Protein,post-grunge,0.34288386650604796
2939,Kevin Max,ccm,0.39274731080277514
2940,Bloc Party,indie rock,0.537799608198006
2941,George Huff,teen pop,0.3861169077220984
2942,Midge Ure,pop rock,0.38222948956224184
2943,Negura Bunget,black metal,0.4758343021492136
2944,Oceansize,post-grunge,0.4900344606385803
2945,Head Horny's,hard house,0.27143425187640424
2946,Daan Junior,kizomba,0.362693206049216
2947,Van Gelder,progressive trance,0.2218517315521859
2948,Nick Jonas & The Administration,blues-rock,0.4460839354920225
2949,Jeff Johnson,ccm,0.3759552443373145
2950,Gang Of Four,dance-punk,0.45478537949601694
2951,Peter Hunnigale,lovers rock,0.33346134397092
2952,Elton Britt,honky tonk,0.27580030274974177
2953,Jean Fauque,los angeles,0.3547166203298187
2954,Hellsongs,twee pop,0.41818994657775144
2955,Cybertribe,chill-out,0.3776851924930251
2956,Seventh Star,christian hardcore,0.4154933495370673
2957,Dishwalla,post-grunge,0.5011355529523737
2958,Marco Polo,turnablism,0.44509479928198414
2959,Rusted Shut,modern rock,0.30243356515528713
2960,Hadag Nahash,hip hop,0.3960709046793313
2961,Lords Of The Underground,hip hop,0.4281622235661462
2962,Marquez the Greatest,stand-up comedy,0.2735605257300925
2963,Drowning Pool,post-grunge,0.6200086814402549
2964,Roy Buchanan,blues-rock,0.395273631551009
2965,Juan Carmona,flamenco,0.3126785596305983
2966,Ray Price,honky tonk,0.36736869064146993
2967,Art Ensemble Of Chicago,free jazz,0.3949217306757754
2968,Swim,rock,0.3184397757835949
2969,Brenda Lee,ballad,0.5669124072815322
2970,Gisselle,merengue,0.29993529461995383
2971,MC Sadri,hip hop,0.24390982968392716
2972,Weedeater,stoner metal,0.4211201115246508
2973,Mel Blanc,easy listening,0.3410821824524457
2974,Paul Carrack,blue-eyed soul,0.37549696407171224
2975,Elvenking,folk metal,0.4233000133085071
2976,At The Gates,death metal,0.45837771851476755
2977,Special Duties,oi,0.3328377247782258
2978,Eastmountainsouth,alternative country,0.3859983263341833
2979,Richard Hell & The Voidoids,no wave,0.3777472016354005
2980,V'ro,zouk,0.37529659216883504
2981,From Dying Skies,post-hardcore,0.011561804076308956
2982,Turibio Santos,choro,0.1782752049376969
2983,David Phelps,ccm,0.4159495646273592
2984,Tranzas,salsa,0.3695057504791091
2985,Perfection,eurodance,0.30672097559350214
2986,Fred Simon,meditation,0.372897266928606
2987,Terror Squad / Remy / Prospect / Armageddon,hip hop,0.3950738187400653
2988,G.G. Allin,rock 'n roll,0.4421537800223109
2989,The Bureau De Change,digital hardcore,0.20149957735873547
2990,Darden Smith,blues-rock,0.362960597112094
2991,Los Indios Tabajaras,jazz,0.33630437746304376
2992,Charanga de la 4,charanga,0.0
2993,Ramesses,doom metal,0.36429583851613945
2994,Johnny Otis Show,blues,0.352973770821373
2995,Trentemoller,tech house,0.5325727089339681
2996,Lorna,reggaeton,0.29376360504183024
2997,Maroon 5,pop,0.8433802744296327
2998,The Keys,power pop,0.37083452968194136
2999,Claudio,kizomba,0.0
3000,Mohammad Nouri,patriotic,0.36650217418645376
3001,Anthony Blea Y Su Charanga,salsa,0.2150146498545948
3002,CMW - Compton's Most Wanted,gangster rap,0.3729595817925329
3003,Walter Ego,chill-out,0.3048805757369047
3004,Tayfun,hard trance,0.3176268569189271
3005,Jay Randall,zydeco,0.0
3006,Bonita & Jerry Cormier,reggaeton,0.4270153429835595
3007,Clarence Profit,lullaby,0.30267904708052396
3008,African Rhythm Messengers,highlife,0.326179708981642
3009,James Blackwood with The Light Crust Doughboys,southern gospel,0.0
3010,Alphonse Mouzon,jazz funk,0.3311935373688433
3011,Lole y Manuel,flamenco,0.4149852824388868
3012,The Equals,pop rock,0.37842092149155787
3013,M.A. Numminen,german pop,0.41977664522963215
3014,Ken Yokoyama,japanese,0.2187211375558276
3015,Big Dee Irwin,northern soul,0.3663557001692062
3016,Samba Trio,bossa nova,0.35520203282626356
3017,Tammy Pescatelli,comedy,0.0
3018,Planxty,folk rock,0.3825916380955341
3019,Cirrus,big beat,0.3983941070519857
3020,The Sterns,massachusetts,0.367464833037383
3021,Edgar De L'est,musette,0.16261558232925397
3022,Sara Melson,lullaby,0.3236373356428713
3023,Foals,dance-punk,0.5145225782656295
3024,Mush,breakbeat,0.2982275608907246
3025,The Gaskets,indie rock,0.2872559134404465
3026,The Knux,alternative rap,0.4459694344397172
3027,The Motors,power pop,0.3353221299292441
3028,Loop Guru,downtempo,0.3528708714634033
3029,Alan Feinberg,contemporary classical music,0.25181562228446863
3030,Los Nakos,mexico,0.24154581836329983
3031,Didier François,flamenco,0.0
3032,Vince Taylor,rock 'n roll,0.30464272461154157
3033,Kostis Maraveyas,greek,0.21752089145303743
3034,María,j pop,0.35589903845892507
3035,Israel & Moises,ccm,0.3972389224786172
3036,Erik Tronic,indietronica,0.23955970969682597
3037,Fred Merpol,french pop,0.0
3038,Roberto Perera,world fusion,0.29014018767480004
3039,Koordinate Of Wonders,chill-out,0.0
3040,Ann Nesby,disco house,0.4225755234173201
3041,Mademoiselle Sane,cabaret,0.352620791135667
3042,Passion,ccm,0.39246914112368464
3043,Midwest Product,instrumental rock,0.34833290898056585
3044,Patrick Eudeline,chanson francaise,0.0
3045,Piero Esteriore,ballad,0.1822198088157543
3046,Sonny Landreth,blues-rock,0.36910268928058365
3047,Save As,soul music,0.0
3048,Connemara Stone Company,celtic rock,0.39531393043852037
3049,Hard Romantic,nu jazz,0.0
3050,The Chico Hamilton Quintet With Fred Katz_ Paul Horn_ John Pisano_ Carson Smith,soul jazz,0.2788650405012439
3051,Lidell Townsell,deep house,0.3070843081171468
3052,P.O.S,alternative hip hop,0.4641888246173276
3053,DJ Clue / P. Diddy,hip hop,0.41926546930086506
3054,Dynamix,goa,0.3151038705023589
3055,Gathering,trip rock,0.2447904503325335
3056,Languis,glitch,0.36908373879464335
3057,Mills Brothers,vocal jazz,0.38835961650855566
3058,Sue Foley,roots rock,0.40220310151136207
3059,Barry Mann,ballad,0.3624119310741654
3060,Krayzie Bone,gangster rap,0.44071511458391
3061,Jimmy Page,british blues,0.4249403308027947
3062,Dark Shadows,psychobilly,0.24251484921019165
3063,Light Of The World,jazz funk,0.36584157406786777
3064,Rocky Whatule,stand-up comedy,0.050187639411917534
3065,Aphasia,gabba,0.3380744861514322
3066,City High,hip hop,0.40109025366153533
3067,Caballo Dorado,chanson,0.30294292785136573
3068,Chroma Key,trip hop,0.40105970661763146
3069,The Red Jumpsuit Apparatus,screamo,0.5701920146449146
3070,Anna Abreu,shock rock,0.41574847553610206
3071,Rachael Starr,progressive house,0.42790369784778476
3072,Joe Turner,hard rock,0.31311203183458997
3073,Georges Parys,los angeles,0.0
3074,Jake Hess,southern gospel,0.3275438133781237
3075,Fiona Sit,cantonese pop,0.3608132345735625
3076,Showbread,post-hardcore,0.5467451762471173
3077,The Gathering,trip rock,0.4856823691614736
3078,Timbalada,samba,0.3738563445216253
3079,Arne Weise,swedish,0.0
3080,Bimbo,reggaeton,0.34475791150816526
3081,Samba Mapangala and Orchestra Virunga,soukous,0.0
3082,Beautiful Creatures,alternative metal,0.4008320681199504
3083,Walter Hawkins,soul jazz,0.3140081673180904
3084,Wamdue Project,deep house,0.4288415941528598
3085,Anthony Cruz,lovers rock,0.3335846278352391
3086,Hector,hard house,0.3685504476390117
3087,Pep Laguarda & Tapineria,spanish,0.0
3088,Rod Bernard,swamp pop,0.24695505576419088
3089,Keep Of Kalessin,black metal,0.4714418762745189
3090,Magic Systeme,soukous,0.0
3091,Eazy-E,gangster rap,0.5294534525142538
3092,Scott Ainslie,blues,0.2265160830717267
3093,Tyree,hip house,0.35634793630920325
3094,Cabas,vallenato,0.39741466337671016
3095,The John Buzon Trio,easy listening,0.29694403423412147
3096,Peloton,deep house,0.0
3097,Paul Buckmaster,soundtrack,0.31301913575303364
3098,Faron Young,honky tonk,0.41898967456273584
3099,Sandra Mihanovich,los angeles,0.3588440429731395
3100,The Prefects,rock,0.26845664817547515
3101,KMD,grime,0.37998001738563625
3102,Nana Mouskouri,chanson,0.3871861471349829
3103,Time Zone,alternative dance,0.3458666651020481
3104,Rauni Pekkala,finish,0.0
3105,Telecast,modern rock,0.42779569889631297
3106,God Lives Underwater,industrial metal,0.36338641535022187
3107,Bob Hope,jump blues,0.3364197375804766
3108,Fake Problems,folk punk,0.45566478580432657
3109,Héroes del Silencio,hard rock,0.5240633327763052
3110,Anthony Watson,lovers rock,0.0
3111,John Travolta / Christopher Walken,soundtrack,0.3094975467426805
3112,ATB,progressive house,0.5081770851783957
3113,Yellowcard,rock,0.6274672585628777
3114,Kira,eurodance,0.43604479225118165
3115,Gabriel Grossi,choro,0.0
3116,Ray Lynch,space music,0.3862437005208074
3117,Frenchy,rockabilly,0.30814406064184013
3118,Cadacross,folk metal,0.39444029406950937
3119,Martin Lawrence,hip hop,0.4559932098333749
3120,NO-TONE ft.Inusa,power electronics,0.23917479636071767
3121,Henri Pousseur,serialism,0.25751540347437846
3122,Marygold,pop rock,0.316315266064483
3123,Dope Stars Inc.,nu metal,0.42603566209896326
3124,The Wiyos,blues,0.31551134085762894
3125,Oh No,hip hop,0.4267778201164245
3126,Eddie and the Subtitles,rockabilly,0.30767541707890345
3127,Jason Michael Carroll,country rock,0.5244672240722154
3128,Mario Telles,samba,0.19936896984358282
3129,Coolio Da Unda Dogg,game,0.0
3130,Big Rich featuring J. Stalin_ Aristotle,hyphy,0.40736477371133695
3131,Abbott & Chambers,progressive trance,0.21893641516044704
3132,Django Asül,german,0.3243688713883268
3133,Electrostatic,big beat,0.3126396093690988
3134,Mr Lab!,chill-out,0.3437528970000622
3135,Charles Aznavour,dub,0.35499692571238833
3136,Jason & The Scorchers,country rock,0.41478386309228343
3137,Corderoy,hard trance,0.37130459023439955
3138,Twenty 4 Seven,happy hardcore,0.4824909724443361
3139,DCX,hard trance,0.33343232679771556
3140,Creedence Clearwater Revisited,country rock,0.34495986642942134
3141,Big Daddy Rick,ghetto tech,0.0
3142,Gail Davies,singer-songwriter,0.23232848937033523
3143,Leslie Mendelson,folk-pop,0.34866476966572346
3144,Percy Mayfield,jump blues,0.3337233424910259
3145,Corb Lund,british pop,0.4263286839352075
3146,The Mystic Moods Orchestra,space age pop,0.16979703260637394
3147,Paul Overman,meditation,0.0
3148,Fernando Ortega,ccm,0.4398805128258635
3149,Cliff Edwards/Disney Studio Chorus,vocal jazz,0.35661293401704885
3150,Sonny James,country blues,0.35551592664204407
3151,Charly García,pop rock,0.44037073066611837
3152,Walter Wanderley Trio,latin jazz,0.25614864548044425
3153,Noah Lewis,ghetto tech,0.0
3154,Perez Prado_ His Orchestra,gabba,0.38472259854619023
3155,Vic Chou,cantonese pop,0.3336520665268163
3156,Joe Bonamassa,blues-rock,0.5110543538982074
3157,Gian Marco,pop rock,0.3673178416925608
3158,Kako,salsa,0.3253338719526037
3159,Terje Lie,jazz fusion,0.25328197357958554
3160,V V Brown,neo soul,0.4921879007529279
3161,Blindman's Sun,jam band,0.0
3162,Cecilia Bartoli / International Chamber Soloists / Orchestra La Scintilla / Adam Fischer,opera,0.3727764981274655
3163,Benny Spellman,delta blues,0.30502349651202204
3164,Confetti's,new beat,0.2991200144735828
3165,Tommy Makem;The Clancy Brothers,irish folk,0.3657473072683132
3166,Terry Dexter,pop rap,0.32066001716268466
3167,Diamond Rexx,glam metal,0.3232193371032121
3168,Shout Out Out Out Out,alternative dance,0.4352392369542526
3169,George Faith,reggae,0.295549702547384
3170,Marc Broussard,blue-eyed soul,0.4797653891281939
3171,Montrose,classic rock,0.3892806096584947
3172,TRAM 11,hip hop,0.3368169229993476
3173,Petrol,big beat,0.32312251156640404
3174,Future Leaders of the World,post-grunge,0.38626683684330476
3175,Messy Marv & D.Z.,gangster rap,0.4522299396185015
3176,The Tall Grass,garage rock,0.26859387985460426
3177,Renee Rosnes,hard bop,0.32501837637078207
3178,Deftones,rap metal,0.6017297557100237
3179,Tigerstyle,bhangra,0.3644505941435213
3180,impulsonic,breakbeat,0.28575187263082774
3181,Göteborgs Symfoniker / Neeme Järvi,orchestra,0.3042463743760118
3182,The Tamperer,eurodance,0.32084933517977104
3183,Super Cat,dancehall,0.3656866060346483
3184,Larissa,hard trance,0.23381943778669392
3185,Big Maybelle,jump blues,0.3378587639891462
3186,Bruce Katz Band,piano blues,0.2232474997671332
3187,Daniel Kobialka,celtic,0.3152781991129686
3188,War Babies,glam metal,0.3292202363883974
3189,Fastball,post-grunge,0.46326401921666643
3190,Rob Mullins,soul jazz,0.3224678213454545
3191,Wordsworth feat. Adanita Ross,hip hop,0.4017343509642637
3192,John Fogerty,roots rock,0.5265490346910755
3193,Ruby Isle,dance rock,0.3302970080485935
3194,Kirk Franklin with tobyMac & Sonny (of P.O.D.),gospel,0.4863705097457527
3195,Ramses,kraut rock,0.24131703186770118
3196,Symbiosis Orchestra,experimental pop,0.2686939675998876
3197,Luciana Souza,vocal jazz,0.36093233451452944
3198,Jim Kweskin_ The Jug Band,jug band,0.29043418822354367
3199,Berlin,dance rock,0.5244771835768736
3200,Sleepy D,hip house,0.0
3201,Peret,rumba,0.33961173191175686
3202,B.o.B,dirty south rap,0.712534952936647
3203,Talking Heads,dance rock,0.5401577442956546
3204,Movado,dancehall,0.4287919216156046
3205,Shai Hulud,math-core,0.419398461082097
3206,Home Town Hero,post-grunge,0.3554490480342998
3207,Misty Roses,easy listening,0.33163687823818216
3208,Little Angels,heavy metal,0.41229837137681036
3209,Don Davis,symphonic metal,0.42536403816810603
3210,Maria Forde,los angeles,0.25721308943220716
3211,Ronnie Drew,irish folk,0.3858666236406792
3212,The Honeydogs,post-grunge,0.0
3213,Marco Rima,comedy,0.32220464841912594
3214,Pete Rock & C.L. Smooth,jazz rap,0.4143995624301108
3215,Kokane,dirty south rap,0.3738218810955261
3216,Skyforger,viking metal,0.3773976590631638
3217,Théophil,french pop,0.0
3218,Mother Superior,blues-rock,0.32427724890689913
3219,The Exciters,all-female,0.3829345925184262
3220,Buffalo Nickel Band,country rock,0.2594627094597117
3221,Natasha Bedingfield,teen pop,0.7696742792951634
3222,Atomship,post-grunge,0.36037571883492625
3223,Disembowelment,doom metal,0.3535668151588409
3224,Spongebob Squarepants,texas blues,0.4589355705224475
3225,Bobby Marchan,doo-wop,0.32488509518093983
3226,Kelly Sweet,chill-out,0.43894265527945237
3227,Kuijken Kwartet,requiem,0.25794973745080507
3228,Patti Smith Group,garage rock,0.4375909796775722
3229,Maddox Brothers and Rose,country,0.0
3230,Big Jay Oakerson,stand-up comedy,0.26575366341222106
3231,Ed Bruce,country gospel,0.35187711395360866
3232,Mt. Wilson Repeater,indietronica,0.26929609610696864
3233,Intex Systems,dubstep,0.0
3234,Evanescence,alternative metal,0.7527944352889615
3235,Mocambo Allstars,funk,0.19451521557866172
3236,Dala,folk-pop,0.37674542898895297
3237,Bikini Machine,future jazz,0.29099728820384546
3238,Guillaume Ledent,chanson,0.2925892427215576
3239,Willie Barcena,comedy,0.319266429779383
3240,Billie Ray Martin Feat. Ann Peebles,progressive house,0.39605043039895294
3241,Kenny Wayne Shepherd,blues-rock,0.4521022649246934
3242,Gina V. D'Orio,digital hardcore,0.12401009728815218
3243,Original Love,j pop,0.40379485918457086
3244,Unkle Bob,psychedelic rock,0.3786445689545049
3245,Dark new Day,post-grunge,0.47117068104564847
3246,Twin Atlantic,progressive rock,0.41902804640879043
3247,Peter Gallagher,vocal jazz,0.34837164734733855
3248,Adam Richman,power pop,0.38585130439353366
3249,Toby Love featuring Rakim & Ken-Y,bachata,0.39410780419688507
3250,Slackbaba,chill-out,0.3631324035231626
3251,Inner Circle,reggae,0.4100796950307788
3252,Lexie Mountain Boys,free improvisation,0.15934970520264227
3253,Carroll Thompson,lovers rock,0.2974048028708694
3254,Taya wooden,reggae,0.11699197364279264
3255,Ghetto Mafia,gangster rap,0.0
3256,Swans Of Avon,dark wave,0.3075707347332611
3257,Adam Richmond,stand-up comedy,0.27417477953702857
3258,Inhume,grindcore,0.3554322891078459
3259,Migraine,jam band,0.3513334404884771
3260,Letters To Cleo,post-grunge,0.406757086842829
3261,Marshall Crenshaw,power pop,0.40325046566980727
3262,False Prophets,hardcore punk,0.27159725083436387
3263,Gerald Veasley,smooth jazz,0.3204276151562501
3264,Delirious,ccm,0.4637577839195885
3265,Jaime Jamgochian,modern rock,0.3497768953219642
3266,Vulgar Pigeons,math-core,0.32814498453329216
3267,50 Cent,gangster rap,0.5886499588913682
3268,Tullycraft,twee pop,0.3700367944235147
3269,Sub Focus,breakbeat,0.5155975677296426
3270,D'Molls,glam rock,0.2520844264180082
3271,Michael Convertino,soundtrack,0.30237098962526004
3272,Aisha Duo,jazz fusion,0.4179673472629846
3273,Danielle Bollinger,tribal house,0.0
3274,Sébastien Roch,french pop,0.28435937385934973
3275,Asha Puthli,disco,0.28959730627471625
3276,Wendo Kolosoy,rumba,0.2971856866430323
3277,Zbigniew Preisner,classic rock,0.49754408514922444
3278,Caspian,space rock,0.3987139481701996
3279,Kati,pop folk,0.2512917909447564
3280,Jimmie Davis,country blues,0.2986006799291013
3281,Sonny Terry,harmonica blues,0.34943133792488706
3282,Mr. De',dirty rap,0.26974992542225795
3283,Al Rapone,zydeco,0.0
3284,Ebba Forsberg,roots rock,0.34667264396496633
3285,Zachary Richard,zydeco,0.3228797950126099
3286,Dominic,salsa,0.4093053923174716
3287,Suzi Quatro,chanson,0.23656681277120734
3288,When Dinosaurs Ruled The Earth,noise rock,0.35171779050977087
3289,Barry Künzel,hip hop,0.2563267735551753
3290,Jah Debda,ethnic,0.20136240847013123
3291,Carpenters,soft rock,0.5372095390200227
3292,Jonn Serrie,space music,0.3718367671234585
3293,Sukhwinder Singh,desi,0.37262150167840585
3294,The Tarriers,folk-pop,0.13238413834590113
3295,Kuldeep Paras,bhangra,0.0
3296,Jets,disco,0.4940376649987437
3297,Keira Green,hard trance,0.3302947302680234
3298,Festival,progressive house,0.0
3299,Amanajé,frevo,0.19232490928343499
3300,L.a. Dream Team,electro hip hop,0.26923068798449545
3301,North Mississippi Allstars,blues-rock,0.47695504629068786
3302,Channel Live,gangster rap,0.38769281997857724
3303,Modern Day Escape,melodic metalcore,0.44988698229438245
3304,Steve Porter,progressive house,0.34306299144545954
3305,Jordan & Baker,hard trance,0.2588908204235284
3306,Grant And Wilson,twee pop,0.21565957758451398
3307,Cass Fox,vocal house,0.357482871448918
3308,Seventh Day Slumber,christian rock,0.5092430986786269
3309,Oscar Peterson Trio,chill-out,0.3825281579378538
3310,The Villas,brill building pop,0.0
3311,Will Ackerman,chamber jazz,0.3870810844539545
3312,Ambient Music Therapy,meditation,0.35709960935406626
3313,Syl Johnson,disco,0.3884385224952206
3314,Dave Graney & Clare Moore,melbourne,0.0
3315,The Raconteurs,blues-rock,0.5628347513553281
3316,Roy Carrier,zydeco,0.0
3317,La Charanga Rubalcaba,charanga,0.2169749606549394
3318,Marilyn Scott,vocal jazz,0.3094719879264025
3319,Stockhausen Waterman,ghetto tech,0.0
3320,W.A.S.P.,heavy metal,0.5372672373405675
3321,Her Majesty's Finest,melbourne,0.0
3322,Ram Squad,hip hop,0.32273317777724814
3323,Bambino_ Ivan Tirado,flamenco,0.3330756370308867
3324,Cardenales del Exito,gaita,0.23955207401844375
3325,Greis,hip hop,0.39437571994682297
3326,Bowen_ Robin Huw,folk metal,0.3381265277740226
3327,Al De Lory,salsa,0.2665350623934352
3328,John Mellencamp,heartland rock,0.5167710874568215
3329,Márcio Faraco,latin jazz,0.3355479132981466
3330,Derek Bell,celtic,0.3268101229185471
3331,Henry Lee Summer,heartland rock,0.25574816986351023
3332,Janie Fricke,country rock,0.38266808637193744
3333,Arthur Brown,blues-rock,0.3832109687924385
3334,Owsley,power pop,0.3804946211294025
3335,Jim Smoak & The Louisiana Honeydrippers,bluegrass,0.0
3336,Ghost Machine,alternative metal,0.40928088377272526
3337,The Game,gangster rap,0.599859524967033
3338,Marco Demark feat. Peter Millwood,tech house,0.35978005309875477
3339,Fastway,heavy metal,0.37498664602963555
3340,Laura Mikkola,concerto,0.0
3341,23rd Turnoff,freakbeat,0.0
3342,Cyril Pahinui,slack key guitar,0.3098115084339827
3343,Metsatöll,folk rock,0.37110980223725215
3344,Ray Vega,latin jazz,0.29437701255934495
3345,Pascal Lejeune,french pop,0.2650315001491513
3346,Recluse,progressive trance,0.3320590156031927
3347,Old Soul,speed garage,0.3319067224278851
3348,Lil' Band O' Gold,zydeco,0.0
3349,New Found Glory,pop punk,0.5482282091918806
3350,Ebru Gündes,arabesque,0.3892823805241289
3351,Kellie Coffey,country,0.34770497823943036
3352,La Divina Pastora,los angeles,0.0
3353,Henry Mancini,instrumental pop,0.4374948068860087
3354,The Chinese,chinese music,0.22163195391168922
3355,Djalma Correa,brazilian jazz,0.0
3356,Norther,heavy metal,0.4434922134961307
3357,Solas,irish folk,0.3663484389930319
3358,Dixieland Jug Blowers,jug band,0.2125310895037323
3359,Scheich,trip hop,0.29309801498979604
3360,iTAL tEK,dubstep,0.4424360800399092
3361,Kyle Riabko,pop rock,0.4042113654865552
3362,Johnny Copeland,texas blues,0.3366459371470681
3363,Sick On The Bus,hardcore punk,0.3675301598776508
3364,Mylon LeFevre,ccm,0.25900209452546863
3365,Dale Hawkins,rockabilly,0.3805567282061756
3366,The Products,oi,0.2938429554280878
3367,Todos,ska punk,0.3313654116356684
3368,Los Munequitos de Matanzas,rumba,0.30951427174014573
3369,Sharon Shannon_ Carol Keogh,celtic rock,0.3670714492885737
3370,Ruben Cossani,indie rock,0.5726646896353408
3371,Ashbrg,8-bit,0.3331083863033298
3372,Anna Meliti,greek,0.0
3373,Pariah,jungle music,0.4107968133205566
3374,Las Niñas,flamenco,0.28168422732571735
3375,Electric O & Ishkan,progressive house,0.2976647551532353
3376,Leon Berry,blues,0.24665652341069602
3377,Soundgarden,alternative metal,0.5457891262169956
3378,Vorstadtkinder,german,0.42323453481110507
3379,YGGDRASIL,viking metal,0.34709810512056916
3380,6CycleMind,pinoy rock,0.3265165574706309
3381,Slick Rick,hip hop,0.4789857129812936
3382,Carlos Embales - Cutumba,rumba,0.0
3383,Lynette Schultz,requiem,0.0
3384,The Cannanes,art rock,0.37463730145295976
3385,Pantanito,rumba,0.0
3386,Paul Thorn,blues-rock,0.32345200435681365
3387,Nino Nardini,latin jazz,0.3237553945515314
3388,Séamus Ennis,irish folk,0.3071950178281231
3389,Roger Sanchez,progressive house,0.45164840732197026
3390,Leningrad Cowboys,folk rock,0.3922726184246472
3391,Pete Philly & Perquisite,hip hop,0.43378066912791974
3392,Mr Brown,happy hardcore,0.0
3393,Manjul,dub,0.3739113842608352
3394,Michelle Wright,country rock,0.37146541025100527
3395,Os Gaiteiros de Soutelo,gaita,0.0
3396,John Van Tongeren,soundtrack,0.24530294837974537
3397,Tony Malone And The Rapparees,irish folk,0.0
3398,Yolandita Monge,reggaeton,0.34721781564698434
3399,The Lord Henry,modern rock,0.0
3400,Way Out West,progressive house,0.4561823828015073
3401,QBO,nu metal,0.4145343207400405
3402,A Different Breed of Killer,death core,0.3535405082000308
3403,Nouvelle,bossa nova,0.0
3404,Bill Cosby,comedy,0.38384536725531265
3405,Georgia Satellites,roots rock,0.4024619039942263
3406,Dennis O'Neill,bel canto,0.0
3407,Talib Kweli,hip hop,0.551016442959872
3408,Ned Miller,country rock,0.3107310853334142
3409,Inspector 9,rock,0.0
3410,deadboy & the Elephantmen,punk blues,0.4121442716707928
3411,Aurlus Mabélé,soukous,0.27105134630163374
3412,Tha Alkaholiks,hip hop,0.426046391827812
3413,Moist,post-grunge,0.3205079184177614
3414,Angela Stewart,lovers rock,0.0
3415,Dons,rock 'n roll,0.3121692415603705
3416,The Business,oi,0.44273927881605984
3417,Del Horno,tribal house,0.3393458638456349
3418,Stellar Kart,christian punk,0.45496210544122134
3419,Magnatune Compilation,free music,0.27217399665428305
3420,Jessica Myrberg,swedish,0.0
3421,Russell Malone,cool jazz,0.325941790977393
3422,Diego Vasallo,fusion,0.305849744335753
3423,Grandmaster Flash,hip hop,0.4558846785517218
3424,Joell Ortiz,hip hop,0.4538149487506065
3425,Nik & Jay,pop rap,0.3427039658488
3426,Vicious Mary,vaudeville,0.2518606192227447
3427,Oscar Lima,melbourne,0.1041016658320962
3428,Harry Gregson-Williams,video game music,0.46124579814347016
3429,Rockit,tech house,0.0
3430,Bob McKenzie / Doug McKenzie,stand-up comedy,0.3044969336458154
3431,Constance Demby,meditation,0.3890293659837453
3432,David Robertson,folk-pop,0.0
3433,Birds of Prey,sludge metal,0.3573333714339014
3434,Unwritten Law,post-grunge,0.4608434825896651
3435,Wednesday 13's Frankenstein Drag Queens From Planet 13,horror punk,0.3765631126146262
3436,Tarheel Slim,electric blues,0.2695442513239739
3437,Dan Moretti,nu jazz,0.0
3438,Speech,hip hop,0.34195999660000126
3439,Smokin' Joe Kubek & Bnois King,blues-rock,0.3292110828158078
3440,Junior M. A. F. I. A.,hip hop,0.3907113265258696
3441,The Four Pennies,brill building pop,0.355378552385372
3442,Leana,tribal house,0.3477495590121899
3443,Vonray,post-grunge,0.3131545051507702
3444,THE AD LIBS,all-female,0.3412523119290977
3445,Jill Paquette,soft rock,0.27669883102321097
3446,PRE,no wave,0.35612288911408857
3447,Gabriela Anders,latin jazz,0.3875379235235687
3448,Hunters,bhangra,0.32150497422119517
3449,Theodore Shapiro,country blues,0.33126049430409904
3450,Jimmy McCracklin,piano blues,0.3272396060497089
3451,Mister Ries,ghetto tech,0.22586054445275858
3452,Bullethole,thrash core,0.0
3453,Lady GaGa,dance pop,0.8384477677951805
3454,Blackbyrds,jazz funk,0.37854907571974084
3455,Johann Köhnich,german,0.31843689024157384
3456,Flexy,eurodance,0.26559720863236885
3457,Valient Thorr,heavy metal,0.4222451667971869
3458,Northern State,hip hop,0.4142926792346371
3459,Patience Dabany,soukous,0.0
3460,Akissa,hip hop,0.39185882843867803
3461,Eric B. & Rakim,hip hop,0.5009463756707355
3462,Isabelle Adjani,chanson,0.3750033687100159
3463,Urge Overkill,hard rock,0.4146563440661021
3464,JK,dance music,0.3759776544837427
3465,ZTrip,turnablism,0.434476562805476
3466,Murphy Lee / Zee,pop rap,0.42959192002494306
3467,Leaders Of The New School,hip hop,0.3704561300430008
3468,Esperanza Spalding / Leo Genovese,latin jazz,0.46051574170106624
3469,Roy Roberts,soul blues,0.2523336558415713
3470,Stone Temple Pilots,grunge,0.5761965696982546
3471,Damita,christian music,0.35850077758251947
3472,Mint Condition,new jack swing,0.4087071104443238
3473,Shay Torrent,easy listening,0.2362754158691257
3474,We Five,close harmony,0.3769583561626902
3475,Erin O'Donnell,ccm,0.37780018916648034
3476,Serge Desaunay,gypsy jazz,0.0
3477,Los Cumbieros Del Sur,charanga,0.0
3478,Eagles Of Death Metal,stoner rock,0.4971973960516916
3479,The Even Dozen Jug Band,jug band,0.18354043328402292
3480,Opals,chicago soul,0.0
3481,Emit,ambient black metal,0.3847303033764875
3482,Goose,modern rock,0.4449351824117356
3483,Leo Dan,brutal death metal,0.3838490579857307
